Siskiyou,Jan 2025,
Solano,Jan 2025,2735
Sonoma,Jan 2025,3230
Stanislaus,Jan 2025,3388
Sutter,Jan 2025,679
Tehama,Jan 2025,502
Trinity,Jan 2025,132
Tulare,Jan 2025,3967
Tuolumne,Jan 2025,386
Ventura,Jan 2025,4054
Yolo,Jan 2025,2003
Yuba,Jan 2025,724
Alameda,Feb 2025,
Alpine,Feb 2025,11
Amador,Feb 2025,148
Butte,Feb 2025,1742
Calaveras,Feb 2025,219
Colusa,Feb 2025,73
Contra Costa,Feb 2025,4171
Del Norte,Feb 2025,156
El Dorado,Feb 2025,619
Fresno,Feb 2025,7641
Glenn,Feb 2025,142
Humboldt,Feb 2025,1072
Imperial,Feb 2025,1017
Inyo,Feb 2025,96
Kern,Feb 2025,6495
Kings,Feb 2025,897
Lake,Feb 2025,456
Lassen,Feb 2025,126
Los Angeles,Feb 2025,53452
Madera,Feb 2025,812
Marin,Feb 2025,526
Mariposa,Feb 2025,106
Mendocino,Feb 2025,576
Merced,Feb 2025,1785
Modoc,Feb 2025,56
Mono,Feb 2025,35
Monterey,Feb 2025,2290
Napa,Feb 2025,436
Nevada,Feb 2025,462
Orange,Feb 2025,12247
Placer,Feb 2025,1121
Plumas,Feb 2025,89
Riverside,Feb 2025,13906
Sacramento,Feb 2025,9153
San Benito,Feb 2025,266
San Bernardino,Feb 2025,12135
San Diego,Feb 2025,18106
San Francisco,Feb 2025,4227
San Joaquin,Feb 2025,4055
San Luis Obispo,Feb 2025,1745
San Mateo,Feb 2025,1910
Santa Barbara,Feb 2025,2661
Santa Clara,Feb 2025,5049
Santa Cruz,Feb 2025,1404
Shasta,Feb 2025,1158
Sierra,Feb 2025,*
Siskiyou,Feb 2025,284
Solano,Feb 2025,2046
Sonoma,Feb 2025,1991
Stanislaus,Feb 2025,3520
Sutter,Feb 2025,496
Tehama,Feb 2025,398
Trinity,Feb 2025,106
Tulare,Feb 2025,2966
Tuolumne,Feb 2025,317
Ventura,Feb 2025,3180
Yolo,Feb 2025,1411
Yuba,Feb 2025,490
Alameda,Mar 2025,
Alpine,Mar 2025,*
Amador,Mar 2025,138
Butte,Mar 2025,1606
Calaveras,Mar 2025,200
Colusa,Mar 2025,100
Contra Costa,Mar 2025,4237
Del Norte,Mar 2025,140
El Dorado,Mar 2025,620
Fresno,Mar 2025,7225
Glenn,Mar 2025,123
Humboldt,Mar 2025,1010
Imperial,Mar 2025,1140
Inyo,Mar 2025,76
Kern,Mar 2025,6502
Kings,Mar 2025,941
Lake,Mar 2025,511
Lassen,Mar 2025,118
Los Angeles,Mar 2025,52595
Madera,Mar 2025,828
Marin,Mar 2025,558
Mariposa,Mar 2025,91
Mendocino,Mar 2025,565
Merced,Mar 2025,1983
Modoc,Mar 2025,36
Mono,Mar 2025,41
Monterey,Mar 2025,2098
Napa,Mar 2025,486
Nevada,Mar 2025,490
Orange,Mar 2025,12998
Placer,Mar 2025,1195
Plumas,Mar 2025,87
Riverside,Mar 2025,14643
Sacramento,Mar 2025,8988
San Benito,Mar 2025,269
San Bernardino,Mar 2025,13012
San Diego,Mar 2025,17918
San Francisco,Mar 2025,4364
San Joaquin,Mar 2025,4018
San Luis Obispo,Mar 2025,1534
San Mateo,Mar 2025,1878
Santa Barbara,Mar 2025,2483
Santa Clara,Mar 2025,4995
Santa Cruz,Mar 2025,1328
Shasta,Mar 2025,1155
Sierra,Mar 2025,*
Siskiyou,Mar 2025,212
Solano,Mar 2025,2178
Sonoma,Mar 2025,2063
Stanislaus,Mar 2025,3144
Sutter,Mar 2025,494
Tehama,Mar 2025,396
Trinity,Mar 2025,92
Tulare,Mar 2025,3090
Tuolumne,Mar 2025,317
Ventura,Mar 2025,3388
Yolo,Mar 2025,1246
Yuba,Mar 2025,536
